Date;Projet;Description;Temps (en heure);Tache
2020-08-05;Aurouze;Identifiants tech;0,5;TMA
2020-08-05;Aurouze;Modif adresse;0,5;TMA
2020-08-10;Aurouze;Modif contrat/facture;0,5;TMA
2020-08-12;Aurouze;Affichage commentaire;0,5;TMA
2020-08-13;Aurouze;Fix erreur js total devis;0,5;TMA
2020-08-13;Aurouze;Fix facturation anciens devis;0,5;TMA
2020-08-14;Aurouze;Date contrat;0,5;TMA
2020-08-17;Aurouze;Migration contrat;1;TMA
2020-08-18;Aurouze;Avoir dans le nom du pdf;1;TMA
2020-08-21;Aurouze;debugage aurouze;5;TMA
2020-08-28;Aurouze;debugage aurouze;3;TMA
2020-08-31;Aurouze;Date reglement;0,5;TMA
