Date;Projet;Description;Temps (en heure);Tache
2018-04-04;DeclarVins;Compact BDD;0,5;TMA
2018-04-04;DeclarVins;Compte test ICS Sud;1,5;TMA
2018-04-10;DeclarVins;contrat IS;2;TMA
2018-04-10;DeclarVins;contrat ivse;1;TMA
2018-04-10;DeclarVins;mail dti+;4;TMA
2018-04-11;DeclarVins;bug validation ciel;1,5;TMA
2018-04-12;DeclarVins;delai paiement contrat;1;TMA
2018-04-12;DeclarVins;fiche profil;3;TMA
2018-04-12;DeclarVins;mail dti+;0,5;TMA
2018-04-12;DeclarVins;pdf produit acq;2,5;TMA
2018-04-16;DeclarVins;bug formulaire produit contrat ivse;1;TMA
2018-04-16;DeclarVins;bug pdf drm;1,5;TMA
2018-04-18;DeclarVins;doublons preprod;3,5;TMA
2018-04-19;DeclarVins;csv ciel attente;3;TMA
2018-04-23;DeclarVins;demandes;1;TMA
2018-04-25;DeclarVins;demandes;2;TMA
