Date;Projet;Description;Temps (en heure);Tache
2019-03-05;DeclarVins;Assistance / Demandes;3;TMA
2019-03-06;DeclarVins;Assistance / Demandes;5;TMA
2019-03-07;DeclarVins;Assistance / Demandes;1;TMA
2019-03-07;DeclarVins;avenant TMA;1;TMA
2019-03-07;DeclarVins;Evolutions contrats interpro;3;TMA
2019-03-08;DeclarVins;Assistance / Demandes;3;TMA
2019-03-12;DeclarVins;Assistance / Demandes;2,5;TMA
2019-03-14;DeclarVins;Assistance / Demandes;3,5;TMA
2019-03-18;DeclarVins;Assistance / Demandes;3;TMA
2019-03-18;DeclarVins;DRM Negoce;4;TMA
2019-03-19;DeclarVins;DRM Negoce;7;TMA
2019-03-21;DeclarVins;DRM Negoce;7;TMA
2019-03-22;DeclarVins;DRM Negoce;4;TMA
2019-03-25;DeclarVins;Assistance / Demandes;3;TMA
2019-03-26;DeclarVins;Catalogue produit + bug formulaire ajout;3;TMA
2019-03-27;DeclarVins;Assistance / Demandes;1,5;TMA
2019-03-27;DeclarVins;Catalogue produit + bug formulaire ajout;4;TMA
2019-03-27;DeclarVins;Prestataire EDI;2;TMA
2019-03-28;DeclarVins;Gestion produit hors interpro;2;TMA
2019-03-29;DeclarVins;Prestataire EDI;2;TMA
