Date;Projet;Description;Temps (en heure);Tache
2018-12-03;DeclarVins;Assistance DRM;1;TMA
2018-12-03;DeclarVins;Notice convention ciel;4;TMA
2018-12-03;DeclarVins;Numero d'EA autocomplete;1,5;TMA
2018-12-04;DeclarVins;Assistance contrat inscription;1;TMA
2018-12-04;DeclarVins;Assistance DRM;1,5;TMA
2018-12-04;DeclarVins;Masque CVO nego-viti;1;TMA
2018-12-07;DeclarVins;Assistance DRM;1;TMA
2018-12-07;DeclarVins;Bouton retransmission CIEL;3;TMA
2018-12-12;DeclarVins;Assistance / Demandes;1;TMA
2018-12-12;DeclarVins;EDI IVSE;1,5;TMA
2018-12-12;DeclarVins;Liste editeurs;2,5;TMA
2018-12-14;DeclarVins;EDI Vrac sans Contrat IR;4;TMA
2018-12-20;DeclarVins;Editeurs / automatisation catalogue produit;2;TMA
2018-12-21;DeclarVins;Editeurs / automatisation catalogue mouvement;2;TMA
2018-12-26;DeclarVins;Assistance / Demandes;2;TMA
2018-12-26;DeclarVins;Libelles Fiscaux;4;TMA
2018-12-27;DeclarVins;Etat des lieux DRM Dematerialisee;7;TMA
2018-12-31;DeclarVins;Correction DRM;2,0;TMA
